"","taxon","genus","species","spauthor","subtaxa","subtauthor","cropname","avail","instcode","accenumb","acckey","collnumb","collcode","taxno","accename","acqdate","origcty","collsite","latitude","longitude","elevation","colldate","bredcode","sampstat","ancest","collsrc","donorcode","donornumb","othernumb","duplsite","storage","latdec","longdec","remarks","history","released","Accesion.N","references","paper","date","Inbred.line","N.GBS.samples","N.Plants","Avg..IBS","X..missing","Breeding.program","Pop.structure","Year","Registration.","Source"
"2457","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601362",1173152,"",NA,311987,"PHW17","198612--","","","","",NA,"",NA,500,"(1D11 X B73) X [B73 X (B73 X 051)] or in Pioneer's certificate notation 1D11/B73)XB73<3 051)X243X11X .  Developed by selfing out of a population that was developed by crossing a Pioneer proprietary white inbred 1D11 X B73, selfing that cross once, and then crossing to a cross of B73 by a Pioneer proprietary yellow inbred line 051 that was backcrossed twice to B73.",50,NA,"",":PHW17","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  12/1986 Iowa, United States by Pioneer Hi-Bred International, Inc.","1986","PI601362","","","","PHW17",1,1,NA,0.61,"ExPVP","stiff stalk",NA,NA,NA
"2458","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601374",1173959,"",NA,311987,"764","198702--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":764","USA005","10",NA,NA,"","DEVELOPED   Minnesota, United States by Northrup, King & Company. DONATED  02/1987 Minnesota, United States by Northrup, King & Company","","PI601374","Accession was donated. Feb-1987. Minnesota, United States. Northrup, King & Company.","no","1987","764",1,1,NA,0.59,"ExPVP","unclassified",NA,NA,NA
"2459","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601375",1173960,"",NA,311987,"778","198702--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":778","USA005","10",NA,NA,"","DEVELOPED   Minnesota, United States by Northrup, King & Company. DONATED  02/1987 Minnesota, United States by Northrup, King & Company","","PI601375","Accession was donated. Feb-1987. Minnesota, United States. Northrup, King & Company.","no","1987","778",1,1,NA,0.57,"ExPVP","unclassified",NA,NA,NA
"2460","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601376",1173961,"",NA,311987,"779","198702--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":779","USA005","10",NA,NA,"","DEVELOPED   Minnesota, United States by Northrup, King & Company. DONATED  02/1987 Minnesota, United States by Northrup, King & Company","","PI601376","Accession was donated. Feb-1987. Minnesota, United States. Northrup, King & Company.","no","1987","779",2,2,0.968,0.53,"ExPVP","unclassified",NA,NA,NA
"2461","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601377",1173962,"",NA,311987,"794","198702--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":794","USA005","10",NA,NA,"","DEVELOPED   Minnesota, United States by Northrup, King & Company. DONATED  02/1987 Minnesota, United States by Northrup, King & Company","","PI601377","Accession was donated. Feb-1987. Minnesota, United States. Northrup, King & Company.","no","1987","794",1,1,NA,0.47,"ExPVP","unclassified",NA,NA,NA
"2462","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601378",1173963,"",NA,311987,"LP5","198702--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":LP5","USA005","10",NA,NA,"","DEVELOPED   France by Claeys Semences. DONATED  02/1987 France by Claeys Semences","","PI601378","","","","LP5",1,1,NA,0.6,"France","stiff stalk",NA,NA,NA
"2463","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601402",1174399,"",NA,311987,"LH146Ht","198704--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":LH146Ht","USA005","10",NA,NA,"","DEVELOPED   United States by Holden's Foundation Seeds, Inc.. DONATED  04/1987 United States by Holden's Foundation Seeds, Inc.","","PI601402","","","","LH146Ht",2,2,0.997,0.42,"ExPVP","stiff stalk",NA,NA,NA
"2464","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601403",1174400,"",NA,311987,"LH156","198704--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":LH156;:id=71060","USA005","10",NA,NA,"","DEVELOPED   United States by Holden's Foundation Seeds, Inc.. DONATED  04/1987 United States by Holden's Foundation Seeds, Inc.","","PI601403","","","","LH156",2,2,0.997,0.55,"ExPVP","non-stiff stalk",NA,NA,NA
"2465","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601404",1174401,"",NA,311987,"LH60","198704--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":LH60;:id=71123","USA005","10",NA,NA,"","DEVELOPED   United States by Holden's Foundation Seeds, Inc.. DONATED  04/1987 United States by Holden's Foundation Seeds, Inc.","","PI601404","","","","LH60",1,1,NA,0.66,"ExPVP","unclassified",NA,NA,NA
"2466","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601405",1174402,"",NA,311987,"LH85","198704--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":LH85;:id=71138","USA005","10",NA,NA,"","DEVELOPED   United States by Holden's Foundation Seeds, Inc.. DONATED  04/1987 United States by Holden's Foundation Seeds, Inc.","","PI601405","","","","LH85",1,1,NA,0.48,"ExPVP","non-stiff stalk",NA,NA,NA
"2467","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601416",1176272,"",NA,311987,"LH61","198701--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":LH61;:id=71124","USA005","10",NA,NA,"","DEVELOPED   United States by Holden's Foundation Seeds, Inc.. DONATED  01/1987 United States by Holden's Foundation Seeds, Inc.","","PI601416","","","","LH61",1,1,NA,0.7,"ExPVP","unclassified",NA,NA,NA
"2468","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601417",1176273,"",NA,311987,"NS701","198701--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":NS701","USA005","10",NA,NA,"","DEVELOPED   Illinois, United States by United AgriSeeds, Inc.. DONATED  01/1987 Illinois, United States by United AgriSeeds, Inc.","","PI601417","Accession was donated. Jan-1987. Illinois, United States. United AgriSeeds, Inc..","n","1987","NS701",1,1,NA,0.36,"ExPVP","stiff stalk",NA,NA,NA
"2469","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601430",1176839,"",NA,311987,"807","1987----","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":807","USA005","10",NA,NA,"","DEVELOPED   Minnesota, United States by Northrup, King & Company. DONATED  08/1987 Minnesota, United States by Northrup, King & Company","","PI601430","Accession was donated. Aug-1987. Minnesota, United States. Northrup, King & Company.","no","1987","807",6,1,0.995,0.25,"ExPVP","unclassified",NA,NA,NA
"2470","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601438",1177597,"",NA,311987,"78371A","198708--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":78371A","USA005","10",NA,NA,"","DEVELOPED   United States by DeKalb-Pfizer Genetics. DONATED  08/1987 United States by DeKalb-Pfizer Genetics","","PI601438","Accession was donated. Aug-1987. United States DeKalb-Pfizer Genetics.","","1987","78371A",1,1,NA,0.48,"ExPVP","non-stiff stalk",NA,NA,NA
"2471","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601439",1177598,"",NA,311987,"FBHJ","198708--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":FBHJ","USA005","10",NA,NA,"","DEVELOPED   United States by DeKalb-Pfizer Genetics. DONATED  08/1987 United States by DeKalb-Pfizer Genetics","","PI601439","","","","FBHJ",1,1,NA,0.48,"ExPVP","stiff stalk",NA,NA,NA
"2472","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601440",1177599,"",NA,311987,"MBPM","198708--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":MBPM","USA005","10",NA,NA,"","DEVELOPED   United States by DeKalb-Pfizer Genetics. DONATED  08/1987 United States by DeKalb-Pfizer Genetics","","PI601440","","","","MBPM",1,1,NA,0.62,"ExPVP","non-stiff stalk",NA,NA,NA
"2473","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601441",1177601,"",NA,311987,"PB80","198708--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":PB80","USA005","10",NA,NA,"","DEVELOPED   United States by DeKalb-Pfizer Genetics. DONATED  08/1987 United States by DeKalb-Pfizer Genetics","","PI601441","Accession was donated. Aug-1987. United States. DeKalb-Pfizer Genetics.","n","1987","PB80",1,1,NA,0.68,"ExPVP","stiff stalk",NA,NA,NA
"2474","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601442",1177602,"",NA,311987,"PHG86","198708--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":PHG86","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  08/1987 Iowa, United States by Pioneer Hi-Bred International, Inc.","","PI601442","","","","PHG86",1,1,NA,0.53,"ExPVP","stiff stalk",NA,NA,NA
"2475","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601457",1177899,"",NA,311987,"IB02","198710--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":IB02","USA005","10",NA,NA,"","DEVELOPED   United States by DeKalb-Pfizer Genetics. DONATED  10/1987 United States by DeKalb-Pfizer Genetics","","PI601457","","","","IB02",1,1,NA,0.64,"Other","non-stiff stalk",NA,NA,NA
"2476","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601458",1177900,"",NA,311987,"IBB15","198710--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":IBB15","USA005","10",NA,NA,"","DEVELOPED   United States by DeKalb-Pfizer Genetics. DONATED  10/1987 United States by DeKalb-Pfizer Genetics","","PI601458","","","","IBB15",1,1,NA,0.72,"ExPVP","unclassified",NA,NA,NA
"2477","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601459",1177901,"",NA,311987,"IBC2","198710--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":IBC2","USA005","10",NA,NA,"","DEVELOPED   United States by DeKalb-Pfizer Genetics. DONATED  10/1987 United States by DeKalb-Pfizer Genetics","","PI601459","","","","IBC2",1,1,NA,0.57,"ExPVP","non-stiff stalk",NA,NA,NA
"2478","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601466",1177910,"",NA,311987,"LH59","1987----","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":LH59;:id=71122","USA005","10",NA,NA,"","DEVELOPED   United States by Holden's Foundation Seeds, Inc.. DONATED  10/1987 United States by Holden's Foundation Seeds, Inc.","","PI601466","","","","LH59",2,2,0.995,0.5,"ExPVP","non-stiff stalk",NA,NA,NA
"2479","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601467",1177911,"",NA,311987,"PHK05","198710--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":PHK05","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  10/1987 Iowa, United States by Pioneer Hi-Bred International, Inc.","","PI601467","","","","PHK05",1,1,NA,0.53,"ExPVP","unclassified",NA,NA,NA
"2480","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601468",1177912,"",NA,311987,"PHK29","198710--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":PHK29","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  10/1987 Iowa, United States by Pioneer Hi-Bred International, Inc.","","PI601468","","","","PHK29",1,1,NA,0.69,"ExPVP","stiff stalk",NA,NA,NA
"2481","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601469",1177913,"",NA,311987,"PHR25","198710--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":PHR25","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  10/1987 Iowa, United States by Pioneer Hi-Bred International, Inc.","","PI601469","","","","PHR25",1,1,NA,0.7,"ExPVP","unclassified",NA,NA,NA
"2482","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601470",1177914,"",NA,311987,"PHV78","198710--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":PHV78","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  10/1987 Iowa, United States by Pioneer Hi-Bred International, Inc.","","PI601470","","","","PHV78",2,2,0.996,0.54,"ExPVP","non-stiff stalk",NA,NA,NA
"2483","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601489",1178772,"",NA,311987,"740","198801--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":740","USA005","10",NA,NA,"","DEVELOPED   Minnesota, United States by Northrup, King & Company. DONATED  01/1988 Minnesota, United States by Northrup, King & Company","","PI601489","Accession was donated. Jan-1988. Minnesota, United States. Northrup, King & Company.","no","1988","740",1,1,NA,0.61,"ExPVP","unclassified",NA,NA,NA
"2484","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601490",1178773,"",NA,311987,"787","198801--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":787","USA005","10",NA,NA,"","DEVELOPED   Minnesota, United States by Northrup, King & Company. DONATED  01/1988 Minnesota, United States by Northrup, King & Company","","PI601490","Accession was donated. Jan-1988. Minnesota, United States. Northrup, King & Company.","no","1988","787",2,2,0.995,0.48,"ExPVP","unclassified",NA,NA,NA
"2485","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601491",1178776,"",NA,311987,"790","198801--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":790","USA005","10",NA,NA,"","DEVELOPED   Minnesota, United States by Northrup, King & Company. DONATED  01/1988 Minnesota, United States by Northrup, King & Company","","PI601491","Accession was donated. Jan-1988. Minnesota, United States. Northrup, King & Company.","no","1988","790",1,1,NA,0.59,"ExPVP","unclassified",NA,NA,NA
"2486","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601492",1178777,"",NA,311987,"793","198801--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":793","USA005","10",NA,NA,"","DEVELOPED   Minnesota, United States by Northrup, King & Company. DONATED  01/1988 Minnesota, United States by Northrup, King & Company","","PI601492","Accession was donated. Jan-1988. Minnesota, United States. Northrup, King & Company.","no","1988","793",1,1,NA,0.56,"ExPVP","unclassified",NA,NA,NA
"2487","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601493",1178783,"",NA,311987,"LH149","198801--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":LH149;:id=71056","USA005","10",NA,NA,"","DEVELOPED   United States by Holden's Foundation Seeds, Inc.. DONATED  01/1988 United States by Holden's Foundation Seeds, Inc.","","PI601493","","","","LH149",1,1,NA,0.38,"ExPVP","stiff stalk",NA,NA,NA
"2488","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601494",1178784,"",NA,311987,"LH65","198801--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":LH65;:id=71128","USA005","10",NA,NA,"","DEVELOPED   United States by Holden's Foundation Seeds, Inc.. DONATED  01/1988 United States by Holden's Foundation Seeds, Inc.","","PI601494","","","","LH65",2,2,0.997,0.53,"ExPVP","non-stiff stalk",NA,NA,NA
"2489","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","N","USA020","PI 601495",1178786,"",NA,311987,"PHK42","198801--","","","","",NA,"",NA,500,"207 X (207 X 806) specifically  207<2806)C031344X .  Both 207 and 806 are Pioneer proprietary inbreds.",50,NA,"",":PHK42","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  01/1988 Iowa, United States by Pioneer Hi-Bred International, Inc.","","PI601495","","","","PHK42",1,1,NA,0.55,"ExPVP","non-stiff stalk",NA,NA,NA
"2490","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601496",1178787,"",NA,311987,"PHK76","198801--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":PHK76","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  01/1988 Iowa, United States by Pioneer Hi-Bred International, Inc.","","PI601496","","","","PHK76",1,1,NA,0.6,"ExPVP","non-stiff stalk",NA,NA,NA
"2491","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601497",1178790,"",NA,311987,"PHN11","198801--","","","","",NA,"",NA,500,"207 X (207 X 806) specifically  207<2806)A72212X .  Both 207 and 806 are Pioneer proprietary inbreds.",50,NA,"",":PHN11","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  01/1988 Iowa, United States by Pioneer Hi-Bred International, Inc.","","PI601497","","","","PHN11",1,1,NA,0.62,"ExPVP","non-stiff stalk",NA,NA,NA
"2492","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601498",1178791,"",NA,311987,"PHT55","198801--","","","","",NA,"",NA,500,"A33GB4 x A34CB4 specifically A33GB4/A34CB4)X311A5",50,NA,"",":PHT55","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  01/1988 Iowa, United States by Pioneer Hi-Bred International, Inc.","","PI601498","","","","PHT55",1,1,NA,0.66,"ExPVP","stiff stalk",NA,NA,NA
"2493","Zea mays subsp. mays","Zea","mays","L.","subsp. mays","","sweet corn","Y","USA020","PI 601499",1178792,"",NA,311987,"PHT77","198801--","","","","",NA,"",NA,500,"See PVP Certificate.",50,NA,"",":PHT77","USA005","10",NA,NA,"","DEVELOPED   Iowa, United States by Pioneer Hi-Bred International, Inc.. DONATED  01/1988 Iowa, United States by Pioneer Hi-Bred International, Inc.","","PI601499","","","","PHT77",1,1,NA,0.64,"ExPVP","non-stiff stalk",NA,NA,NA
